round,r,f1_val,f1_val@0.5,pr_auc,n_tree,fit_s,max_depth,learning_rate,reg_lambda,scale_pos_weight,colsample_bytree,subsample,params
0,0.125,0.41491596638655465,0.0,0.33793882113343904,19,0.6,11,0.02657,0.1216,4.466,0.587,0.881,"{""max_depth"": 11, ""learning_rate"": 0.02657, ""reg_lambda"": 0.1216, ""scale_pos_weight"": 4.466, ""colsample_bytree"": 0.587, ""subsample"": 0.881, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.49971671388101985,0.0,0.3321490201213274,10,0.4,10,0.005,1.1677,4.555,0.895,0.732,"{""max_depth"": 10, ""learning_rate"": 0.005, ""reg_lambda"": 1.1677, ""scale_pos_weight"": 4.555, ""colsample_bytree"": 0.895, ""subsample"": 0.732, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.33045148895292986,0.10452961672473868,0.19408516370562534,15,0.5,13,0.03947,1.8383,9.804,0.71,0.994,"{""max_depth"": 13, ""learning_rate"": 0.03947, ""reg_lambda"": 1.8383, ""scale_pos_weight"": 9.804, ""colsample_bytree"": 0.71, ""subsample"": 0.994, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.37485714285714283,0.0,0.340778526823851,54,0.7,12,0.00594,13.4377,3.445,0.783,0.823,"{""max_depth"": 12, ""learning_rate"": 0.00594, ""reg_lambda"": 13.4377, ""scale_pos_weight"": 3.445, ""colsample_bytree"": 0.783, ""subsample"": 0.823, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.49221556886227547,0.0,0.3683993304297511,3,0.3,7,0.0063,0.0137,9.883,0.909,0.562,"{""max_depth"": 7, ""learning_rate"": 0.0063, ""reg_lambda"": 0.0137, ""scale_pos_weight"": 9.883, ""colsample_bytree"": 0.909, ""subsample"": 0.562, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5149911816578483,0.0,0.40160308416591567,24,0.4,6,0.00771,0.0975,7.954,0.879,0.923,"{""max_depth"": 6, ""learning_rate"": 0.00771, ""reg_lambda"": 0.0975, ""scale_pos_weight"": 7.954, ""colsample_bytree"": 0.879, ""subsample"": 0.923, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.33880597014925373,0.0,0.259122043849212,5,0.4,13,0.00507,9.7801,5.228,0.663,0.867,"{""max_depth"": 13, ""learning_rate"": 0.00507, ""reg_lambda"": 9.7801, ""scale_pos_weight"": 5.228, ""colsample_bytree"": 0.663, ""subsample"": 0.867, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5085324232081911,0.0,0.35185558524827315,5,0.3,3,0.00963,0.0416,9.925,0.96,0.645,"{""max_depth"": 3, ""learning_rate"": 0.00963, ""reg_lambda"": 0.0416, ""scale_pos_weight"": 9.925, ""colsample_bytree"": 0.96, ""subsample"": 0.645, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.42696629213483145,0.0,0.26056812436551396,2,0.4,13,0.05268,0.0228,9.213,0.887,0.598,"{""max_depth"": 13, ""learning_rate"": 0.05268, ""reg_lambda"": 0.0228, ""scale_pos_weight"": 9.213, ""colsample_bytree"": 0.887, ""subsample"": 0.598, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.49507389162561577,0.0,0.32940993337363167,2,0.4,11,0.02474,0.2649,7.626,0.796,0.604,"{""max_depth"": 11, ""learning_rate"": 0.02474, ""reg_lambda"": 0.2649, ""scale_pos_weight"": 7.626, ""colsample_bytree"": 0.796, ""subsample"": 0.604, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.45083932853717024,0.0,0.29367905846878467,16,0.4,5,0.02601,0.0114,2.006,0.581,0.677,"{""max_depth"": 5, ""learning_rate"": 0.02601, ""reg_lambda"": 0.0114, ""scale_pos_weight"": 2.006, ""colsample_bytree"": 0.581, ""subsample"": 0.677, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.46581972171808833,0.4639612356147789,0.3735432502816262,15,0.5,11,0.0785,0.0908,3.436,0.688,0.97,"{""max_depth"": 11, ""learning_rate"": 0.0785, ""reg_lambda"": 0.0908, ""scale_pos_weight"": 3.436, ""colsample_bytree"": 0.688, ""subsample"": 0.97, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.042188628496002786,0.0,0.017794144535641127,8,0.3,1,0.01066,0.5303,3.687,0.988,0.682,"{""max_depth"": 1, ""learning_rate"": 0.01066, ""reg_lambda"": 0.5303, ""scale_pos_weight"": 3.687, ""colsample_bytree"": 0.988, ""subsample"": 0.682, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4513119533527697,0.0,0.28360856200802376,12,0.3,3,0.03069,7.3522,4.35,0.606,0.705,"{""max_depth"": 3, ""learning_rate"": 0.03069, ""reg_lambda"": 7.3522, ""scale_pos_weight"": 4.35, ""colsample_bytree"": 0.606, ""subsample"": 0.705, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.44429795649307846,0.0,0.3201943736251593,23,0.4,2,0.01441,95.7633,8.726,0.81,0.597,"{""max_depth"": 2, ""learning_rate"": 0.01441, ""reg_lambda"": 95.7633, ""scale_pos_weight"": 8.726, ""colsample_bytree"": 0.81, ""subsample"": 0.597, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5259009009009009,0.0,0.4262747279118317,10,0.5,13,0.0435,0.02,4.415,0.663,0.785,"{""max_depth"": 13, ""learning_rate"": 0.0435, ""reg_lambda"": 0.02, ""scale_pos_weight"": 4.415, ""colsample_bytree"": 0.663, ""subsample"": 0.785, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4469208211143695,0.0,0.32247789380375674,4,0.4,11,0.03017,0.0532,5.227,0.996,0.508,"{""max_depth"": 11, ""learning_rate"": 0.03017, ""reg_lambda"": 0.0532, ""scale_pos_weight"": 5.227, ""colsample_bytree"": 0.996, ""subsample"": 0.508, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.44787644787644787,0.0,0.3332203932689044,15,0.5,13,0.01003,0.4191,8.823,0.719,0.942,"{""max_depth"": 13, ""learning_rate"": 0.01003, ""reg_lambda"": 0.4191, ""scale_pos_weight"": 8.823, ""colsample_bytree"": 0.719, ""subsample"": 0.942, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5028248587570622,0.0,0.36914870185151444,3,0.3,6,0.02308,0.4994,3.271,0.912,0.822,"{""max_depth"": 6, ""learning_rate"": 0.02308, ""reg_lambda"": 0.4994, ""scale_pos_weight"": 3.271, ""colsample_bytree"": 0.912, ""subsample"": 0.822, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4618320610687023,0.0,0.39020407752139535,96,1.0,8,0.00496,0.0317,9.182,0.702,0.91,"{""max_depth"": 8, ""learning_rate"": 0.00496, ""reg_lambda"": 0.0317, ""scale_pos_weight"": 9.182, ""colsample_bytree"": 0.702, ""subsample"": 0.91, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.2799876657415973,0.0,0.14491121224030762,5,0.3,4,0.06967,0.0804,1.293,0.59,0.886,"{""max_depth"": 4, ""learning_rate"": 0.06967, ""reg_lambda"": 0.0804, ""scale_pos_weight"": 1.293, ""colsample_bytree"": 0.59, ""subsample"": 0.886, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.49019607843137253,0.0,0.3815204080678298,15,0.4,6,0.02219,0.0582,7.9,0.74,0.775,"{""max_depth"": 6, ""learning_rate"": 0.02219, ""reg_lambda"": 0.0582, ""scale_pos_weight"": 7.9, ""colsample_bytree"": 0.74, ""subsample"": 0.775, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.042188628496002786,0.0,0.017794144535641127,5,0.3,1,0.00871,0.6704,1.411,0.905,0.954,"{""max_depth"": 1, ""learning_rate"": 0.00871, ""reg_lambda"": 0.6704, ""scale_pos_weight"": 1.411, ""colsample_bytree"": 0.905, ""subsample"": 0.954, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4090909090909091,0.0,0.2957678351082946,31,0.5,10,0.01752,23.7212,1.034,0.833,0.884,"{""max_depth"": 10, ""learning_rate"": 0.01752, ""reg_lambda"": 23.7212, ""scale_pos_weight"": 1.034, ""colsample_bytree"": 0.833, ""subsample"": 0.884, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.416,0.0,0.2708434197251143,16,0.4,12,0.00977,26.6862,1.002,0.816,0.651,"{""max_depth"": 12, ""learning_rate"": 0.00977, ""reg_lambda"": 26.6862, ""scale_pos_weight"": 1.002, ""colsample_bytree"": 0.816, ""subsample"": 0.651, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4848858729179519,0.0,0.32407427377807063,5,0.4,14,0.00753,0.069,6.635,0.748,0.594,"{""max_depth"": 14, ""learning_rate"": 0.00753, ""reg_lambda"": 0.069, ""scale_pos_weight"": 6.635, ""colsample_bytree"": 0.748, ""subsample"": 0.594, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.3519706691109074,0.0,0.17747573689787355,7,0.4,10,0.06749,33.8491,5.946,0.853,0.726,"{""max_depth"": 10, ""learning_rate"": 0.06749, ""reg_lambda"": 33.8491, ""scale_pos_weight"": 5.946, ""colsample_bytree"": 0.853, ""subsample"": 0.726, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.3708609271523179,0.0,0.2664541801327064,5,0.4,9,0.05634,11.393,3.188,0.512,0.829,"{""max_depth"": 9, ""learning_rate"": 0.05634, ""reg_lambda"": 11.393, ""scale_pos_weight"": 3.188, ""colsample_bytree"": 0.512, ""subsample"": 0.829, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4048747461069736,0.0,0.3338040751999879,28,0.5,13,0.01309,37.761,8.739,0.767,0.689,"{""max_depth"": 13, ""learning_rate"": 0.01309, ""reg_lambda"": 37.761, ""scale_pos_weight"": 8.739, ""colsample_bytree"": 0.767, ""subsample"": 0.689, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.45979899497487436,0.34735623311462754,0.3792274158542376,24,0.5,10,0.03665,5.3596,8.582,0.789,0.758,"{""max_depth"": 10, ""learning_rate"": 0.03665, ""reg_lambda"": 5.3596, ""scale_pos_weight"": 8.582, ""colsample_bytree"": 0.789, ""subsample"": 0.758, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.2589771490750816,0.0,0.11230336833029857,2,0.4,11,0.01885,35.9685,4.301,0.921,0.752,"{""max_depth"": 11, ""learning_rate"": 0.01885, ""reg_lambda"": 35.9685, ""scale_pos_weight"": 4.301, ""colsample_bytree"": 0.921, ""subsample"": 0.752, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.49859943977591037,0.0,0.35139254961823035,2,0.4,10,0.01491,0.1461,5.751,0.927,0.59,"{""max_depth"": 10, ""learning_rate"": 0.01491, ""reg_lambda"": 0.1461, ""scale_pos_weight"": 5.751, ""colsample_bytree"": 0.927, ""subsample"": 0.59, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.47831632653061223,0.0,0.3186418960800954,27,0.4,2,0.01632,2.138,7.928,0.97,0.775,"{""max_depth"": 2, ""learning_rate"": 0.01632, ""reg_lambda"": 2.138, ""scale_pos_weight"": 7.928, ""colsample_bytree"": 0.97, ""subsample"": 0.775, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.43227326266195526,0.0,0.26436132955025193,15,0.4,7,0.01011,11.4098,7.874,0.776,0.587,"{""max_depth"": 7, ""learning_rate"": 0.01011, ""reg_lambda"": 11.4098, ""scale_pos_weight"": 7.874, ""colsample_bytree"": 0.776, ""subsample"": 0.587, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.49687108886107634,0.0,0.33350603569146664,8,0.5,14,0.012,0.1457,9.702,0.822,0.955,"{""max_depth"": 14, ""learning_rate"": 0.012, ""reg_lambda"": 0.1457, ""scale_pos_weight"": 9.702, ""colsample_bytree"": 0.822, ""subsample"": 0.955, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.46858485026423957,0.0,0.28071965471395965,5,0.4,15,0.01391,1.8599,4.193,0.728,0.8,"{""max_depth"": 15, ""learning_rate"": 0.01391, ""reg_lambda"": 1.8599, ""scale_pos_weight"": 4.193, ""colsample_bytree"": 0.728, ""subsample"": 0.8, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.48115577889447236,0.0,0.34242937147944225,3,0.3,5,0.00349,0.2287,1.002,0.741,0.804,"{""max_depth"": 5, ""learning_rate"": 0.00349, ""reg_lambda"": 0.2287, ""scale_pos_weight"": 1.002, ""colsample_bytree"": 0.741, ""subsample"": 0.804, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.3164630599185573,0.0,0.1890045618192896,16,0.5,13,0.0073,16.4425,8.563,0.694,0.907,"{""max_depth"": 13, ""learning_rate"": 0.0073, ""reg_lambda"": 16.4425, ""scale_pos_weight"": 8.563, ""colsample_bytree"": 0.694, ""subsample"": 0.907, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.2589771490750816,0.0,0.0899846322966753,1,0.3,2,0.00824,6.6747,5.909,0.72,0.828,"{""max_depth"": 2, ""learning_rate"": 0.00824, ""reg_lambda"": 6.6747, ""scale_pos_weight"": 5.909, ""colsample_bytree"": 0.72, ""subsample"": 0.828, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.523289246693502,0.0,0.39150961128720474,8,0.5,12,0.00554,0.1497,7.125,0.853,0.84,"{""max_depth"": 12, ""learning_rate"": 0.00554, ""reg_lambda"": 0.1497, ""scale_pos_weight"": 7.125, ""colsample_bytree"": 0.853, ""subsample"": 0.84, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.042188628496002786,0.0,0.017794144535641127,7,0.3,1,0.04482,0.0208,1.953,0.928,0.678,"{""max_depth"": 1, ""learning_rate"": 0.04482, ""reg_lambda"": 0.0208, ""scale_pos_weight"": 1.953, ""colsample_bytree"": 0.928, ""subsample"": 0.678, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5010683760683761,0.0,0.3242511311379158,7,0.4,10,0.018,3.2111,1.693,0.885,0.562,"{""max_depth"": 10, ""learning_rate"": 0.018, ""reg_lambda"": 3.2111, ""scale_pos_weight"": 1.693, ""colsample_bytree"": 0.885, ""subsample"": 0.562, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4796954314720812,0.0,0.34200572291921116,2,0.4,9,0.03327,0.406,5.43,0.836,0.686,"{""max_depth"": 9, ""learning_rate"": 0.03327, ""reg_lambda"": 0.406, ""scale_pos_weight"": 5.43, ""colsample_bytree"": 0.836, ""subsample"": 0.686, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.49209361163820364,0.3846509477577439,0.3785637426580276,22,0.6,13,0.08837,1.2323,7.679,0.766,0.91,"{""max_depth"": 13, ""learning_rate"": 0.08837, ""reg_lambda"": 1.2323, ""scale_pos_weight"": 7.679, ""colsample_bytree"": 0.766, ""subsample"": 0.91, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.042188628496002786,0.0,0.016804843575790682,3,0.3,1,0.02223,0.031,6.777,0.586,0.912,"{""max_depth"": 1, ""learning_rate"": 0.02223, ""reg_lambda"": 0.031, ""scale_pos_weight"": 6.777, ""colsample_bytree"": 0.586, ""subsample"": 0.912, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5068411659726353,0.5042016806722689,0.42305314762871665,66,0.9,9,0.08123,3.2834,3.026,0.779,0.886,"{""max_depth"": 9, ""learning_rate"": 0.08123, ""reg_lambda"": 3.2834, ""scale_pos_weight"": 3.026, ""colsample_bytree"": 0.779, ""subsample"": 0.886, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.487040385774563,0.0,0.34787140969872365,7,0.4,11,0.03697,0.234,6.898,0.968,0.842,"{""max_depth"": 11, ""learning_rate"": 0.03697, ""reg_lambda"": 0.234, ""scale_pos_weight"": 6.898, ""colsample_bytree"": 0.968, ""subsample"": 0.842, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.35903763109191855,0.3413848631239936,0.2901946398823716,15,0.4,7,0.07347,20.4407,8.697,0.553,0.645,"{""max_depth"": 7, ""learning_rate"": 0.07347, ""reg_lambda"": 20.4407, ""scale_pos_weight"": 8.697, ""colsample_bytree"": 0.553, ""subsample"": 0.645, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.513946587537092,0.4933078393881453,0.41782841170887564,24,0.5,6,0.04844,0.1257,1.663,0.842,0.9,"{""max_depth"": 6, ""learning_rate"": 0.04844, ""reg_lambda"": 0.1257, ""scale_pos_weight"": 1.663, ""colsample_bytree"": 0.842, ""subsample"": 0.9, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.49945828819068255,0.0,0.35471085434906674,13,0.4,9,0.01041,1.7342,1.194,0.781,0.928,"{""max_depth"": 9, ""learning_rate"": 0.01041, ""reg_lambda"": 1.7342, ""scale_pos_weight"": 1.194, ""colsample_bytree"": 0.781, ""subsample"": 0.928, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.46583143507972663,0.0,0.3079417968354887,5,0.4,10,0.00414,0.3414,2.484,0.69,0.507,"{""max_depth"": 10, ""learning_rate"": 0.00414, ""reg_lambda"": 0.3414, ""scale_pos_weight"": 2.484, ""colsample_bytree"": 0.69, ""subsample"": 0.507, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5161290322580645,0.0,0.3566778375475979,2,0.4,8,0.01755,0.5542,6.416,0.925,0.646,"{""max_depth"": 8, ""learning_rate"": 0.01755, ""reg_lambda"": 0.5542, ""scale_pos_weight"": 6.416, ""colsample_bytree"": 0.925, ""subsample"": 0.646, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.3066385669125395,0.0,0.2341999257826123,13,0.5,13,0.00797,0.0158,3.398,0.533,0.521,"{""max_depth"": 13, ""learning_rate"": 0.00797, ""reg_lambda"": 0.0158, ""scale_pos_weight"": 3.398, ""colsample_bytree"": 0.533, ""subsample"": 0.521, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.45045045045045046,0.0,0.2953403193286631,5,0.3,3,0.00597,0.0198,9.25,0.574,0.547,"{""max_depth"": 3, ""learning_rate"": 0.00597, ""reg_lambda"": 0.0198, ""scale_pos_weight"": 9.25, ""colsample_bytree"": 0.574, ""subsample"": 0.547, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4319136172765447,0.2849348287359806,0.3795553106633339,44,0.7,9,0.09037,4.6544,7.532,0.782,0.535,"{""max_depth"": 9, ""learning_rate"": 0.09037, ""reg_lambda"": 4.6544, ""scale_pos_weight"": 7.532, ""colsample_bytree"": 0.782, ""subsample"": 0.535, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.46318156267566046,0.0,0.3502666024242747,7,0.4,13,0.0134,0.3714,2.218,0.557,0.761,"{""max_depth"": 13, ""learning_rate"": 0.0134, ""reg_lambda"": 0.3714, ""scale_pos_weight"": 2.218, ""colsample_bytree"": 0.557, ""subsample"": 0.761, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.49398280802292266,0.0,0.30572989861981276,5,0.4,13,0.02255,1.1878,6.518,0.939,0.752,"{""max_depth"": 13, ""learning_rate"": 0.02255, ""reg_lambda"": 1.1878, ""scale_pos_weight"": 6.518, ""colsample_bytree"": 0.939, ""subsample"": 0.752, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.538788522848034,0.0,0.3913347422007466,12,0.4,6,0.00767,0.1688,6.047,0.898,0.721,"{""max_depth"": 6, ""learning_rate"": 0.00767, ""reg_lambda"": 0.1688, ""scale_pos_weight"": 6.047, ""colsample_bytree"": 0.898, ""subsample"": 0.721, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4800498753117207,0.0,0.35225183942244337,73,0.7,6,0.00364,0.0566,1.816,0.667,0.842,"{""max_depth"": 6, ""learning_rate"": 0.00364, ""reg_lambda"": 0.0566, ""scale_pos_weight"": 1.816, ""colsample_bytree"": 0.667, ""subsample"": 0.842, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4929942916450441,0.0,0.3574194732423862,7,0.4,12,0.03113,0.6582,1.988,0.648,0.755,"{""max_depth"": 12, ""learning_rate"": 0.03113, ""reg_lambda"": 0.6582, ""scale_pos_weight"": 1.988, ""colsample_bytree"": 0.648, ""subsample"": 0.755, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.48115577889447236,0.0,0.3588580131362707,10,0.4,9,0.01761,0.0943,8.428,0.717,0.923,"{""max_depth"": 9, ""learning_rate"": 0.01761, ""reg_lambda"": 0.0943, ""scale_pos_weight"": 8.428, ""colsample_bytree"": 0.717, ""subsample"": 0.923, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.45878136200716846,0.45376220562894887,0.3981854943337239,46,0.7,10,0.08183,0.028,7.923,0.51,0.618,"{""max_depth"": 10, ""learning_rate"": 0.08183, ""reg_lambda"": 0.028, ""scale_pos_weight"": 7.923, ""colsample_bytree"": 0.51, ""subsample"": 0.618, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.5149342891278376,0.4849246231155779,0.366668663541788,11,0.4,4,0.06395,0.2514,9.392,0.965,0.9,"{""max_depth"": 4, ""learning_rate"": 0.06395, ""reg_lambda"": 0.2514, ""scale_pos_weight"": 9.392, ""colsample_bytree"": 0.965, ""subsample"": 0.9, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.511854103343465,0.5089392133492253,0.3790920136348284,33,0.5,3,0.06129,0.6736,2.136,0.926,0.908,"{""max_depth"": 3, ""learning_rate"": 0.06129, ""reg_lambda"": 0.6736, ""scale_pos_weight"": 2.136, ""colsample_bytree"": 0.926, ""subsample"": 0.908, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4,0.0,0.33166146285379483,69,0.8,6,0.00505,29.2487,5.671,0.872,0.634,"{""max_depth"": 6, ""learning_rate"": 0.00505, ""reg_lambda"": 29.2487, ""scale_pos_weight"": 5.671, ""colsample_bytree"": 0.872, ""subsample"": 0.634, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.4912703190848886,0.09833187006145742,0.39441844508445767,15,0.4,9,0.05922,2.5168,2.329,0.683,0.93,"{""max_depth"": 9, ""learning_rate"": 0.05922, ""reg_lambda"": 2.5168, ""scale_pos_weight"": 2.329, ""colsample_bytree"": 0.683, ""subsample"": 0.93, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.521876647337902,0.0,0.4016909877355137,26,0.4,4,0.01594,0.2225,4.069,0.912,0.727,"{""max_depth"": 4, ""learning_rate"": 0.01594, ""reg_lambda"": 0.2225, ""scale_pos_weight"": 4.069, ""colsample_bytree"": 0.912, ""subsample"": 0.727, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
0,0.125,0.2589771490750816,0.0,0.11391310329909786,4,0.3,5,0.0093,10.615,3.571,0.884,0.509,"{""max_depth"": 5, ""learning_rate"": 0.0093, ""reg_lambda"": 10.615, ""scale_pos_weight"": 3.571, ""colsample_bytree"": 0.884, ""subsample"": 0.509, ""n_estimators"": 1000, ""early_stopping_rounds"": 20, ""tree_method"": ""hist"", ""n_jobs"": -1}"
